timestamp,open,high,low,close,volume
2025-01-02 09:00:00+00:00,132.95,135.97,132.95,135.96,554268.0
2025-01-02 10:00:00+00:00,135.96,136.11,135.6,136.0,117040.0
2025-01-02 11:00:00+00:00,135.98,136.83,135.69,136.66,292363.0
2025-01-02 12:00:00+00:00,136.65,136.71,136.21,136.54,591361.0
2025-01-02 13:00:00+00:00,136.51,136.71,134.78,136.21,1962041.0
2025-01-02 14:00:00+00:00,136.2,137.88,134.63,137.27,27348564.0
2025-01-02 15:00:00+00:00,137.27,138.37,136.41,137.38,27446250.0
2025-01-02 16:00:00+00:00,137.38,138.8,136.64,138.67,19010236.0
2025-01-02 17:00:00+00:00,138.67,138.88,135.16,136.19,21993443.0
2025-01-02 18:00:00+00:00,136.21,136.42,135.26,136.11,13686663.0
2025-01-02 19:00:00+00:00,136.09,137.72,135.93,136.92,14213340.0
2025-01-02 20:00:00+00:00,136.92,138.63,136.88,138.28,19772491.0
2025-01-02 21:00:00+00:00,138.28,138.74,138.02,138.3,14560770.0
2025-01-02 22:00:00+00:00,138.4,138.4,138.1,138.33,296907.0
2025-01-02 23:00:00+00:00,138.33,138.4,137.8,137.9,351730.0
2025-01-03 00:00:00+00:00,137.92,138.54,137.88,138.44,427251.0
2025-01-03 09:00:00+00:00,138.5,139.36,138.43,139.25,244192.0
2025-01-03 10:00:00+00:00,139.22,139.33,139.0,139.17,129804.0
2025-01-03 11:00:00+00:00,139.19,139.57,139.04,139.37,176062.0
2025-01-03 12:00:00+00:00,139.33,139.37,138.51,139.29,490993.0
2025-01-03 13:00:00+00:00,139.18,139.75,138.31,139.35,1918741.0
2025-01-03 14:00:00+00:00,139.38,143.97,139.28,143.93,40720944.0
2025-01-03 15:00:00+00:00,143.93,144.22,142.51,143.2,34529025.0
2025-01-03 16:00:00+00:00,143.21,144.01,142.75,143.87,19611240.0
2025-01-03 17:00:00+00:00,143.87,144.69,143.62,144.63,15880822.0
2025-01-03 18:00:00+00:00,144.62,144.9,143.92,144.07,16350016.0
2025-01-03 19:00:00+00:00,144.07,144.72,143.82,144.42,14985201.0
2025-01-03 20:00:00+00:00,144.41,144.72,143.8,144.59,22203980.0
2025-01-03 21:00:00+00:00,144.59,144.85,143.66,144.57,19002120.0
2025-01-03 22:00:00+00:00,144.56,144.83,144.5,144.8,355903.0
2025-01-03 23:00:00+00:00,144.82,145.0,144.79,144.9,360390.0
2025-01-04 00:00:00+00:00,144.9,145.0,144.86,144.99,359758.0
2025-01-06 09:00:00+00:00,146.0,147.69,144.87,147.5,1243367.0
2025-01-06 10:00:00+00:00,147.55,147.61,146.99,147.17,353415.0
2025-01-06 11:00:00+00:00,147.18,147.84,147.03,147.32,469541.0
2025-01-06 12:00:00+00:00,147.32,148.74,147.02,148.23,1704780.0
2025-01-06 13:00:00+00:00,148.22,148.73,145.7,148.59,3034847.0
2025-01-06 14:00:00+00:00,148.58,150.33,147.82,149.86,42049886.0
2025-01-06 15:00:00+00:00,149.85,151.99,149.66,151.55,39324016.0
2025-01-06 16:00:00+00:00,151.57,152.16,151.03,151.09,20839282.0
2025-01-06 17:00:00+00:00,151.1,151.57,150.89,151.47,16409777.0
2025-01-06 18:00:00+00:00,151.47,151.85,150.45,150.52,17795926.0
2025-01-06 19:00:00+00:00,150.52,150.83,149.66,149.76,18151562.0
2025-01-06 20:00:00+00:00,149.75,150.83,148.26,149.51,29527511.0
2025-01-06 21:00:00+00:00,149.51,149.92,149.25,149.43,24723796.0
2025-01-06 22:00:00+00:00,149.46,150.45,149.3,150.1,1012440.0
2025-01-06 23:00:00+00:00,150.11,150.39,150.05,150.27,526548.0
2025-01-07 00:00:00+00:00,150.28,150.48,150.15,150.28,567249.0
2025-01-07 09:00:00+00:00,150.47,152.13,146.45,151.49,995827.0
2025-01-07 10:00:00+00:00,151.48,152.29,151.3,152.27,485321.0
2025-01-07 11:00:00+00:00,152.27,152.57,151.95,152.4,741052.0
2025-01-07 12:00:00+00:00,152.4,153.66,152.06,153.11,2041644.0
2025-01-07 13:00:00+00:00,152.35,153.66,148.01,152.98,3995314.0
2025-01-07 14:00:00+00:00,152.98,153.74,145.59,146.27,51314402.0
2025-01-07 15:00:00+00:00,146.26,146.49,140.44,142.69,76484709.0
2025-01-07 16:00:00+00:00,142.71,143.11,141.0,141.68,40867569.0
2025-01-07 17:00:00+00:00,141.68,142.3,141.12,142.27,19075216.0
2025-01-07 18:00:00+00:00,142.26,143.45,141.91,142.04,18714143.0
2025-01-07 19:00:00+00:00,142.03,142.53,141.08,141.25,15706517.0
2025-01-07 20:00:00+00:00,141.26,141.58,140.01,140.12,33594969.0
2025-01-07 21:00:00+00:00,140.12,141.39,140.01,141.39,23804186.0
2025-01-07 22:00:00+00:00,141.36,141.58,141.09,141.23,741293.0
2025-01-07 23:00:00+00:00,141.21,141.5,141.0,141.45,572109.0
2025-01-08 00:00:00+00:00,141.47,141.69,141.36,141.6,617067.0
2025-01-08 09:00:00+00:00,142.25,142.79,141.75,142.65,560754.0
2025-01-08 10:00:00+00:00,142.65,142.81,142.5,142.72,251277.0
2025-01-08 11:00:00+00:00,142.74,142.75,141.01,141.7,776155.0
2025-01-08 12:00:00+00:00,141.71,141.93,140.0,140.58,1570944.0
2025-01-08 13:00:00+00:00,141.8,142.78,140.04,142.14,3644986.0
2025-01-08 14:00:00+00:00,142.1,143.31,140.58,143.08,32820163.0
2025-01-08 15:00:00+00:00,143.07,143.95,137.56,140.54,37560595.0
2025-01-08 16:00:00+00:00,140.54,140.92,139.44,140.39,18186296.0
2025-01-08 17:00:00+00:00,140.39,140.42,137.89,139.43,20444345.0
2025-01-08 18:00:00+00:00,139.44,140.85,139.4,140.03,17363200.0
2025-01-08 19:00:00+00:00,140.03,141.02,139.56,140.14,18249755.0
2025-01-08 20:00:00+00:00,140.14,140.3,139.7,140.06,16442228.0
2025-01-08 21:00:00+00:00,140.11,140.65,137.59,138.65,15282431.0
2025-01-08 22:00:00+00:00,138.65,139.16,138.5,138.93,956309.0
2025-01-08 23:00:00+00:00,138.91,139.16,138.36,138.36,535283.0
2025-01-09 00:00:00+00:00,138.39,138.7,138.3,138.54,571083.0
2025-01-10 09:00:00+00:00,139.0,139.0,138.0,138.15,453829.0
2025-01-10 10:00:00+00:00,138.17,139.18,137.91,138.77,447107.0
2025-01-10 11:00:00+00:00,138.76,139.6,138.3,139.11,295151.0
2025-01-10 12:00:00+00:00,139.06,139.11,137.5,138.0,1214427.0
2025-01-10 13:00:00+00:00,138.96,139.49,135.33,136.49,4785604.0
2025-01-10 14:00:00+00:00,136.45,138.07,134.61,135.38,31802750.0
2025-01-10 15:00:00+00:00,135.4,139.92,134.22,135.62,34971157.0
2025-01-10 16:00:00+00:00,135.61,136.13,135.0,135.08,18519890.0
2025-01-10 17:00:00+00:00,135.08,136.73,135.03,136.65,13763111.0
2025-01-10 18:00:00+00:00,136.66,137.11,136.27,137.06,13072116.0
2025-01-10 19:00:00+00:00,137.07,137.09,135.77,136.22,12167339.0
2025-01-10 20:00:00+00:00,136.22,136.47,135.42,135.86,18242384.0
2025-01-10 21:00:00+00:00,135.86,136.09,135.82,136.0,20935531.0
2025-01-10 22:00:00+00:00,135.99,136.05,135.81,135.81,224009.0
2025-01-10 23:00:00+00:00,135.8,135.83,135.72,135.77,160532.0
2025-01-11 00:00:00+00:00,135.8,135.8,135.6,135.61,237549.0
2025-01-13 09:00:00+00:00,133.2,134.31,131.67,131.95,1304492.0
2025-01-13 10:00:00+00:00,131.99,132.13,131.45,131.7,928231.0
2025-01-13 11:00:00+00:00,131.67,131.96,131.36,131.7,870093.0
2025-01-13 12:00:00+00:00,131.7,132.45,131.0,132.04,1757846.0
2025-01-13 13:00:00+00:00,132.05,134.4,131.01,131.45,3309064.0
2025-01-13 14:00:00+00:00,131.45,132.61,129.11,132.15,39157019.0
2025-01-13 15:00:00+00:00,132.16,133.11,130.62,131.88,29227078.0
2025-01-13 16:00:00+00:00,131.88,132.64,131.27,131.6,17633449.0
2025-01-13 17:00:00+00:00,131.61,132.84,131.14,132.5,14032843.0
2025-01-13 18:00:00+00:00,132.51,132.91,132.01,132.13,10559629.0
2025-01-13 19:00:00+00:00,132.14,132.53,131.57,132.46,12202734.0
2025-01-13 20:00:00+00:00,132.46,133.49,132.09,133.24,17782342.0
2025-01-13 21:00:00+00:00,133.23,134.4,133.0,134.13,18151936.0
2025-01-13 22:00:00+00:00,134.13,134.58,134.07,134.57,417211.0
2025-01-13 23:00:00+00:00,134.57,135.59,134.57,135.19,970543.0
2025-01-14 00:00:00+00:00,135.15,135.19,134.46,134.93,670602.0
2025-01-14 09:00:00+00:00,136.0,136.33,135.5,135.86,385992.0
2025-01-14 10:00:00+00:00,135.88,136.35,135.62,135.95,249924.0
2025-01-14 11:00:00+00:00,135.9,135.92,135.11,135.36,393669.0
2025-01-14 12:00:00+00:00,135.37,135.75,134.25,135.09,787627.0
2025-01-14 13:00:00+00:00,135.37,136.74,134.24,135.89,3149171.0
2025-01-14 14:00:00+00:00,135.85,136.38,133.35,133.5,24993431.0
2025-01-14 15:00:00+00:00,133.52,134.56,130.83,130.86,34460949.0
2025-01-14 16:00:00+00:00,130.85,131.59,130.32,130.54,22084720.0
2025-01-14 17:00:00+00:00,130.54,131.24,130.45,131.02,10906938.0
2025-01-14 18:00:00+00:00,131.01,132.32,130.84,132.17,14272683.0
2025-01-14 19:00:00+00:00,132.16,132.36,130.42,130.48,14954844.0
2025-01-14 20:00:00+00:00,130.48,131.84,130.05,131.84,22011832.0
2025-01-14 21:00:00+00:00,131.85,132.2,131.74,131.91,12500746.0
2025-01-14 22:00:00+00:00,131.95,131.95,131.27,131.53,469933.0
2025-01-14 23:00:00+00:00,131.53,131.58,131.2,131.35,476161.0
2025-01-15 00:00:00+00:00,131.35,131.39,131.2,131.29,302637.0
2025-01-15 09:00:00+00:00,131.2,131.7,130.81,131.58,198860.0
2025-01-15 10:00:00+00:00,131.59,131.59,131.06,131.4,116589.0
2025-01-15 11:00:00+00:00,131.42,132.09,131.4,131.78,340307.0
2025-01-15 12:00:00+00:00,131.77,132.29,131.77,132.12,519679.0
2025-01-15 13:00:00+00:00,131.77,134.7,131.03,133.59,3992582.0
2025-01-15 14:00:00+00:00,133.58,134.09,131.29,133.6,26600189.0
2025-01-15 15:00:00+00:00,133.6,135.59,133.57,134.82,27024264.0
2025-01-15 16:00:00+00:00,134.81,135.46,133.49,133.88,20406414.0
2025-01-15 17:00:00+00:00,133.88,135.47,133.76,135.08,14599585.0
2025-01-15 18:00:00+00:00,135.08,135.75,135.07,135.51,12164081.0
2025-01-15 19:00:00+00:00,135.51,136.0,135.26,135.76,11656221.0
2025-01-15 20:00:00+00:00,135.75,136.45,135.45,136.19,18789023.0
2025-01-15 21:00:00+00:00,136.2,136.31,134.77,135.92,19753272.0
2025-01-15 22:00:00+00:00,135.92,136.24,135.92,136.17,258373.0
2025-01-15 23:00:00+00:00,136.16,136.28,136.0,136.07,306821.0
2025-01-16 00:00:00+00:00,136.1,136.4,136.08,136.22,288692.0
2025-01-16 09:00:00+00:00,139.02,140.25,137.68,138.46,1374882.0
2025-01-16 10:00:00+00:00,138.47,138.99,137.94,138.47,576161.0
2025-01-16 11:00:00+00:00,138.45,139.01,138.41,138.6,322174.0
2025-01-16 12:00:00+00:00,138.57,138.61,137.36,137.86,1159093.0
2025-01-16 13:00:00+00:00,138.55,140.1,134.75,138.24,3785870.0
2025-01-16 14:00:00+00:00,138.24,138.84,136.46,137.1,27869284.0
2025-01-16 15:00:00+00:00,137.1,137.74,136.09,136.84,23415872.0
2025-01-16 16:00:00+00:00,136.85,137.28,134.11,135.16,24025551.0
2025-01-16 17:00:00+00:00,135.15,135.67,134.84,135.02,12601736.0
2025-01-16 18:00:00+00:00,135.02,135.24,133.55,134.44,15661838.0
2025-01-16 19:00:00+00:00,134.44,135.87,134.27,135.74,16433761.0
2025-01-16 20:00:00+00:00,135.74,135.82,133.49,133.59,19387535.0
2025-01-16 21:00:00+00:00,133.56,134.08,133.27,133.58,19419639.0
2025-01-16 22:00:00+00:00,133.58,133.96,133.55,133.75,341661.0
2025-01-16 23:00:00+00:00,133.75,133.92,133.62,133.69,284556.0
2025-01-17 00:00:00+00:00,133.73,133.9,133.43,133.83,398151.0
2025-01-17 09:00:00+00:00,134.86,135.74,134.29,135.26,313759.0
2025-01-17 10:00:00+00:00,135.25,135.34,134.87,135.06,130431.0
2025-01-17 11:00:00+00:00,135.09,135.42,134.81,134.91,158070.0
2025-01-17 12:00:00+00:00,134.91,135.0,134.54,134.82,396298.0
2025-01-17 13:00:00+00:00,134.65,135.6,134.15,135.53,1856874.0
2025-01-17 14:00:00+00:00,135.54,137.2,135.46,136.67,38218993.0
2025-01-17 15:00:00+00:00,136.68,138.09,136.23,138.08,29070688.0
2025-01-17 16:00:00+00:00,138.07,138.24,137.36,137.99,14779903.0
2025-01-17 17:00:00+00:00,137.98,138.09,137.63,137.76,9735386.0
2025-01-17 18:00:00+00:00,137.75,138.5,137.58,137.81,12065765.0
2025-01-17 19:00:00+00:00,137.81,138.17,137.47,137.86,9832680.0
2025-01-17 20:00:00+00:00,137.86,138.2,137.31,137.74,18350713.0
2025-01-17 21:00:00+00:00,137.73,138.02,137.6,137.98,23244754.0
2025-01-17 22:00:00+00:00,137.97,138.03,137.69,137.7,372969.0
2025-01-17 23:00:00+00:00,137.69,137.94,137.61,137.68,278543.0
2025-01-18 00:00:00+00:00,137.67,137.7,137.5,137.63,345783.0
2025-01-21 09:00:00+00:00,138.63,139.27,138.1,138.89,350847.0
2025-01-21 10:00:00+00:00,138.88,139.0,138.76,138.76,162362.0
2025-01-21 11:00:00+00:00,138.76,138.93,138.76,138.83,132171.0
