timestamp,open,high,low,close,volume
2024-01-02 00:00:00+00:00,140.0,140.0,136.48,137.92,18693125.0
2024-01-03 00:00:00+00:00,137.89,139.63,136.57,138.97,18562884.0
2024-01-04 00:00:00+00:00,139.3,139.55,136.35,136.7,21421418.0
2024-01-05 00:00:00+00:00,136.0,137.16,135.15,135.6,16856266.0
2024-01-08 00:00:00+00:00,135.55,139.01,135.1,138.75,17516131.0
2024-01-09 00:00:00+00:00,138.79,141.49,137.7,140.97,19513534.0
2024-01-10 00:00:00+00:00,141.0,143.0,140.76,142.35,16018168.0
2024-01-11 00:00:00+00:00,143.0,145.22,140.63,141.45,18649406.0
2024-01-12 00:00:00+00:00,141.7,143.2,141.06,142.41,14692540.0
2024-01-16 00:00:00+00:00,141.94,144.35,141.41,142.37,16485590.0
2024-01-17 00:00:00+00:00,141.2,142.25,138.9,141.55,15862863.0
2024-01-18 00:00:00+00:00,141.65,144.21,141.24,144.09,20263005.0
2024-01-19 00:00:00+00:00,144.45,147.03,143.99,146.53,27052228.0
2024-01-22 00:00:00+00:00,146.42,148.39,145.55,146.01,22915814.0
2024-01-23 00:00:00+00:00,145.83,147.7,145.5,147.7,16336002.0
2024-01-24 00:00:00+00:00,148.06,149.86,147.62,148.66,19151006.0
2024-01-25 00:00:00+00:00,148.62,153.05,148.62,151.5,22864614.0
2024-01-26 00:00:00+00:00,150.42,152.54,150.26,152.04,18651177.0
2024-01-29 00:00:00+00:00,152.27,153.82,151.43,153.53,18828518.0
2024-01-30 00:00:00+00:00,153.97,154.17,140.86,142.62,26865504.0
2024-01-31 00:00:00+00:00,143.4,144.14,139.87,140.65,56278366.0
2024-02-01 00:00:00+00:00,141.65,143.06,140.79,141.87,28783273.0
2024-02-02 00:00:00+00:00,142.5,143.67,136.5,142.35,49265985.0
2024-02-05 00:00:00+00:00,142.37,145.47,142.23,143.9,30495443.0
2024-02-06 00:00:00+00:00,144.31,145.36,143.19,143.95,23229006.0
2024-02-07 00:00:00+00:00,144.2,145.62,143.9,145.2,19238504.0
2024-02-08 00:00:00+00:00,145.58,146.33,144.6,145.91,16949814.0
2024-02-09 00:00:00+00:00,146.22,149.44,146.01,148.9,21281824.0
2024-02-12 00:00:00+00:00,149.44,149.44,147.21,147.33,15418678.0
2024-02-13 00:00:00+00:00,147.19,147.67,143.69,145.21,19994484.0
2024-02-14 00:00:00+00:00,145.63,146.6,141.81,143.4,16484261.0
2024-02-15 00:00:00+00:00,143.8,144.56,140.46,142.52,30174484.0
2024-02-16 00:00:00+00:00,143.0,143.84,140.14,140.22,23414956.0
2024-02-20 00:00:00+00:00,140.32,142.08,139.49,141.0,19601093.0
2024-02-21 00:00:00+00:00,141.03,144.2,140.26,144.04,17161721.0
2024-02-22 00:00:00+00:00,145.0,145.6,142.8,143.7,21935742.0
2024-02-23 00:00:00+00:00,143.62,144.68,143.12,143.93,15344887.0
2024-02-26 00:00:00+00:00,143.74,144.0,137.39,137.91,40737595.0
2024-02-27 00:00:00+00:00,138.21,139.25,137.09,138.87,26074885.0
2024-02-28 00:00:00+00:00,138.57,138.91,135.41,135.9,28533958.0
2024-02-29 00:00:00+00:00,135.92,139.0,135.41,138.18,31782871.0
2024-03-01 00:00:00+00:00,138.6,139.0,136.91,137.0,23715475.0
2024-03-04 00:00:00+00:00,137.35,137.7,131.91,133.0,43873009.0
2024-03-05 00:00:00+00:00,132.77,133.35,130.66,132.59,31958067.0
2024-03-06 00:00:00+00:00,133.2,133.91,130.85,131.1,26232520.0
2024-03-07 00:00:00+00:00,130.6,134.94,130.13,134.2,28695860.0
2024-03-08 00:00:00+00:00,134.9,138.09,133.6,135.5,30485476.0
