timestamp,open,high,low,close,volume
2024-05-31 00:00:00+00:00,56.26,56.88,56.18,56.76,2779800.0
2024-06-03 00:00:00+00:00,56.51,56.52,55.92,56.16,3307290.0
2024-06-04 00:00:00+00:00,56.25,56.41,56.08,56.32,2518026.0
2024-06-05 00:00:00+00:00,56.33,56.58,56.17,56.56,3247087.0
2024-06-06 00:00:00+00:00,56.49,56.64,56.41,56.56,2323804.0
2024-06-07 00:00:00+00:00,56.58,56.75,56.4,56.5,1988775.0
2024-06-10 00:00:00+00:00,56.42,56.64,56.0,56.56,1980069.0
2024-06-11 00:00:00+00:00,56.57,56.59,56.3,56.44,1850814.0
2024-06-12 00:00:00+00:00,56.53,56.7,56.31,56.42,3225472.0
2024-06-13 00:00:00+00:00,56.42,56.55,56.15,56.31,2624434.0
2024-06-14 00:00:00+00:00,56.34,56.37,56.04,56.2,2523471.0
2024-06-17 00:00:00+00:00,56.18,56.36,56.08,56.3,2474451.0
2024-06-18 00:00:00+00:00,56.32,56.41,56.25,56.37,2433500.0
2024-06-20 00:00:00+00:00,56.35,56.58,56.3,56.5,3068893.0
2024-06-21 00:00:00+00:00,56.59,56.71,56.52,56.7,1968723.0
2024-06-24 00:00:00+00:00,56.69,57.07,56.67,56.94,2636672.0
2024-06-25 00:00:00+00:00,57.0,57.09,56.65,56.76,2906467.0
2024-06-26 00:00:00+00:00,56.76,56.9,56.55,56.75,2152900.0
2024-06-27 00:00:00+00:00,56.76,56.84,56.62,56.84,2368128.0
2024-06-28 00:00:00+00:00,56.88,56.91,56.58,56.7,2275186.0
2024-07-01 00:00:00+00:00,56.6,56.6,56.06,56.15,2921919.0
2024-07-02 00:00:00+00:00,56.12,56.27,56.05,56.26,2578370.0
2024-07-03 00:00:00+00:00,56.22,56.33,56.12,56.2,2167428.0
2024-07-05 00:00:00+00:00,56.25,56.4,56.07,56.29,2572047.0
2024-07-08 00:00:00+00:00,56.32,56.36,56.17,56.23,2341629.0
2024-07-09 00:00:00+00:00,56.32,56.35,56.06,56.1,2923402.0
2024-07-10 00:00:00+00:00,56.18,56.25,56.03,56.19,2579672.0
2024-07-11 00:00:00+00:00,56.22,56.7,56.2,56.67,2894179.0
2024-07-12 00:00:00+00:00,56.68,57.03,56.63,56.87,2749150.0
2024-07-15 00:00:00+00:00,56.91,56.99,56.77,56.83,2351932.0
2024-07-16 00:00:00+00:00,56.88,57.22,56.86,57.1,2579908.0
2024-07-17 00:00:00+00:00,57.14,57.5,57.08,57.45,2865727.0
2024-07-18 00:00:00+00:00,57.45,57.53,56.98,57.07,3004840.0
2024-07-19 00:00:00+00:00,57.07,57.1,56.71,56.8,2411707.0
2024-07-22 00:00:00+00:00,56.82,57.21,56.81,57.19,2871486.0
2024-07-23 00:00:00+00:00,57.12,57.2,56.86,56.87,2747527.0
2024-07-24 00:00:00+00:00,56.78,56.88,56.28,56.41,2722081.0
2024-07-25 00:00:00+00:00,56.39,56.98,56.3,56.45,2687919.0
2024-07-26 00:00:00+00:00,56.51,57.16,56.43,57.03,2490782.0
2024-07-29 00:00:00+00:00,57.05,57.16,56.85,57.04,2158032.0
2024-07-30 00:00:00+00:00,57.08,57.24,56.75,57.0,2618372.0
2024-07-31 00:00:00+00:00,57.12,57.71,57.12,57.62,3224400.0
2024-08-01 00:00:00+00:00,57.23,57.54,56.73,56.76,5146691.0
2024-08-02 00:00:00+00:00,56.66,56.7,55.79,56.3,6315409.0
2024-08-05 00:00:00+00:00,55.82,55.82,52.94,55.25,9066470.0
2024-08-06 00:00:00+00:00,56.63,56.63,55.1,55.26,4793771.0
2024-08-07 00:00:00+00:00,55.75,56.33,55.11,55.25,3091027.0
2024-08-08 00:00:00+00:00,55.28,56.37,55.13,56.37,2449876.0
2024-08-09 00:00:00+00:00,56.5,56.5,55.93,56.32,2170050.0
2024-08-12 00:00:00+00:00,55.12,56.58,55.12,56.33,2458805.0
2024-08-13 00:00:00+00:00,56.03,56.88,56.03,56.7,2418692.0
2024-08-14 00:00:00+00:00,56.8,57.11,56.63,57.06,2218696.0
2024-08-15 00:00:00+00:00,57.06,57.63,57.06,57.56,2585554.0
2024-08-16 00:00:00+00:00,57.56,57.66,57.42,57.52,1669464.0
2024-08-19 00:00:00+00:00,57.64,57.84,57.42,57.8,2598801.0
2024-08-20 00:00:00+00:00,57.75,57.89,57.72,57.8,2206499.0
2024-08-21 00:00:00+00:00,57.96,58.03,57.81,57.96,1946750.0
2024-08-22 00:00:00+00:00,58.09,58.1,57.77,57.88,2029235.0
2024-08-23 00:00:00+00:00,58.0,58.14,57.86,58.1,2729465.0
