timestamp,open,high,low,close,volume
2025-05-30 08:02:00+00:00,457.99,457.99,457.92,457.92,200.0
2025-05-30 08:03:00+00:00,457.92,457.92,457.92,457.92,0.0
2025-05-30 08:04:00+00:00,457.88,457.88,457.88,457.88,111.0
2025-05-30 08:05:00+00:00,457.88,457.88,457.88,457.88,0.0
2025-05-30 08:06:00+00:00,457.88,457.88,457.88,457.88,0.0
2025-05-30 08:07:00+00:00,457.88,457.88,457.88,457.88,0.0
2025-05-30 08:08:00+00:00,458.28,458.28,458.28,458.28,120.0
2025-05-30 08:09:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:10:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:11:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:12:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:13:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:14:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:15:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:16:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:17:00+00:00,458.28,458.28,458.28,458.28,0.0
2025-05-30 08:18:00+00:00,458.49,458.49,458.49,458.49,111.0
2025-05-30 08:19:00+00:00,458.32,458.32,458.32,458.32,100.0
2025-05-30 08:20:00+00:00,458.32,458.32,458.32,458.32,0.0
2025-05-30 08:21:00+00:00,458.32,458.32,458.32,458.32,0.0
2025-05-30 08:22:00+00:00,458.32,458.32,458.32,458.32,0.0
2025-05-30 08:23:00+00:00,458.34,458.34,458.34,458.34,100.0
2025-05-30 08:24:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:25:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:26:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:27:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:28:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:29:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:30:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:31:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:32:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:33:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:34:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:35:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:36:00+00:00,458.34,458.34,458.34,458.34,0.0
2025-05-30 08:37:00+00:00,458.53,458.53,458.53,458.53,125.0
2025-05-30 08:38:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:39:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:40:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:41:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:42:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:43:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:44:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:45:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:46:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:47:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:48:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 08:49:00+00:00,458.42,458.42,458.42,458.42,173.0
2025-05-30 08:50:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:51:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:52:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:53:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:54:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:55:00+00:00,458.42,458.42,458.42,458.42,0.0
2025-05-30 08:56:00+00:00,458.22,458.22,458.21,458.21,200.0
2025-05-30 08:57:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 08:58:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 08:59:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:00:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:01:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:02:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:03:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:04:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:05:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:06:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:07:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:08:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:09:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:10:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:11:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:12:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:13:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:14:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:15:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:16:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:17:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:18:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:19:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:20:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:21:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:22:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:23:00+00:00,458.21,458.21,458.21,458.21,0.0
2025-05-30 09:24:00+00:00,458.46,458.46,458.44,458.44,200.0
2025-05-30 09:25:00+00:00,458.44,458.44,458.44,458.44,0.0
2025-05-30 09:26:00+00:00,458.44,458.44,458.44,458.44,0.0
2025-05-30 09:27:00+00:00,458.4,458.4,458.4,458.4,161.0
2025-05-30 09:28:00+00:00,458.4,458.4,458.4,458.4,0.0
2025-05-30 09:29:00+00:00,458.4,458.4,458.4,458.4,0.0
2025-05-30 09:30:00+00:00,458.4,458.4,458.4,458.4,0.0
2025-05-30 09:31:00+00:00,458.4,458.4,458.4,458.4,0.0
2025-05-30 09:32:00+00:00,458.4,458.4,458.4,458.4,0.0
2025-05-30 09:33:00+00:00,458.51,458.53,458.51,458.53,465.0
2025-05-30 09:34:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:35:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:36:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:37:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:38:00+00:00,458.56,458.56,458.53,458.53,341.0
2025-05-30 09:39:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:40:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:41:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:42:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:43:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:44:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:45:00+00:00,458.53,458.53,458.53,458.53,0.0
2025-05-30 09:46:00+00:00,458.48,458.48,458.48,458.48,133.0
2025-05-30 09:47:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:48:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:49:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:50:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:51:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:52:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:53:00+00:00,458.48,458.48,458.48,458.48,0.0
2025-05-30 09:54:00+00:00,458.25,458.25,458.25,458.25,100.0
2025-05-30 09:55:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 09:56:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 09:57:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 09:58:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 09:59:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:00:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:01:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:02:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:03:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:04:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:05:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:06:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:07:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:08:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:09:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:10:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:11:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:12:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:13:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:14:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:15:00+00:00,458.25,458.25,458.25,458.25,0.0
2025-05-30 10:16:00+00:00,458.24,458.24,458.24,458.24,141.0
2025-05-30 10:17:00+00:00,458.24,458.24,458.24,458.24,0.0
2025-05-30 10:18:00+00:00,458.33,458.33,458.33,458.33,108.0
2025-05-30 10:19:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:20:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:21:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:22:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:23:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:24:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:25:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:26:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:27:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:28:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:29:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:30:00+00:00,458.33,458.33,458.33,458.33,0.0
2025-05-30 10:31:00+00:00,458.7,458.7,458.62,458.62,200.0
2025-05-30 10:32:00+00:00,458.62,458.62,458.62,458.62,171.0
2025-05-30 10:33:00+00:00,458.62,458.62,458.62,458.62,0.0
