timestamp,open,high,low,close,volume
2025-01-02 00:00:00+00:00,1.03506,1.03565,1.03473,1.0352,0.0
2025-01-02 01:00:00+00:00,1.0352,1.03608,1.03441,1.03578,0.0
2025-01-02 02:00:00+00:00,1.03578,1.03713,1.03576,1.0371,0.0
2025-01-02 03:00:00+00:00,1.0371,1.03741,1.03682,1.03716,0.0
2025-01-02 04:00:00+00:00,1.03716,1.03758,1.03664,1.03692,0.0
2025-01-02 05:00:00+00:00,1.03692,1.03708,1.03618,1.03638,0.0
2025-01-02 06:00:00+00:00,1.03638,1.0365,1.036,1.03638,0.0
2025-01-02 07:00:00+00:00,1.03638,1.03724,1.03622,1.03628,0.0
2025-01-02 08:00:00+00:00,1.03628,1.0371,1.03462,1.03628,0.0
2025-01-02 09:00:00+00:00,1.03628,1.03703,1.03495,1.03515,0.0
2025-01-02 10:00:00+00:00,1.03515,1.03568,1.03136,1.03167,0.0
2025-01-02 11:00:00+00:00,1.03167,1.03341,1.03148,1.03321,0.0
2025-01-02 12:00:00+00:00,1.03321,1.03345,1.03148,1.03182,0.0
2025-01-02 13:00:00+00:00,1.03182,1.03297,1.03112,1.03134,0.0
2025-01-02 14:00:00+00:00,1.03134,1.03239,1.03021,1.03036,0.0
2025-01-02 15:00:00+00:00,1.03036,1.03088,1.02724,1.02741,0.0
2025-01-02 16:00:00+00:00,1.02741,1.02762,1.02234,1.02611,0.0
2025-01-02 17:00:00+00:00,1.02611,1.02679,1.02512,1.02648,0.0
2025-01-02 18:00:00+00:00,1.02648,1.02663,1.02557,1.02564,0.0
2025-01-02 19:00:00+00:00,1.02564,1.02598,1.02479,1.02511,0.0
2025-01-02 20:00:00+00:00,1.02511,1.02646,1.02506,1.02614,0.0
2025-01-02 21:00:00+00:00,1.02614,1.02688,1.02612,1.02658,0.0
2025-01-02 22:15:00+00:00,1.026,1.02665,1.026,1.02655,0.0
2025-01-02 23:00:00+00:00,1.02655,1.02682,1.02642,1.02678,0.0
2025-01-03 00:00:00+00:00,1.02678,1.02735,1.02659,1.02729,0.0
2025-01-03 01:00:00+00:00,1.02729,1.02729,1.02665,1.02674,0.0
2025-01-03 02:00:00+00:00,1.02674,1.02746,1.02668,1.02723,0.0
2025-01-03 03:00:00+00:00,1.02723,1.02744,1.02687,1.02707,0.0
2025-01-03 04:00:00+00:00,1.02707,1.02709,1.0267,1.02696,0.0
2025-01-03 05:00:00+00:00,1.02696,1.02735,1.02646,1.02718,0.0
2025-01-03 06:00:00+00:00,1.02718,1.02792,1.02716,1.02791,0.0
2025-01-03 07:00:00+00:00,1.02791,1.02849,1.02688,1.02808,0.0
2025-01-03 08:00:00+00:00,1.02808,1.02881,1.02728,1.02804,0.0
2025-01-03 09:00:00+00:00,1.02804,1.03,1.02802,1.02902,0.0
2025-01-03 10:00:00+00:00,1.02902,1.02938,1.02792,1.02812,0.0
2025-01-03 11:00:00+00:00,1.02812,1.03029,1.02812,1.02973,0.0
